Timestamp (ms),Wall Time,Test Master Time,Sequence Time,FPD-1,FPD-2,FPD-3,OPD-1,OPD-2,OPD-3,AP-1,PC-1,PC-2,VBAT,VCOMP,ICOMP,TC-1,TC-COMP
11777686,18:11:09.30,2765,2765,Main,-4.590625,480.338342,0.000000,50.306838,1370.209886,0.000000,99.968603,31.211759,8.524861,25.170038,1.821129,0.706651,33.937184,44.682471
11777688,18:11:09.30,2768,2768,Main,-4.590625,480.338342,0.000000,50.306838,1370.209886,0.000000,99.968603,31.211759,8.524861,25.170038,1.821129,0.706651,33.937184,44.682471
11777721,18:11:09.30,2799,2799,Main,-4.727083,480.200566,0.000000,46.675818,1370.255043,0.000000,99.876357,28.404387,7.990269,25.173455,1.824329,0.705731,33.931590,44.682471
11777766,18:11:09.30,2845,2845,Main,-1.952432,481.670180,0.000000,43.893608,1366.190990,0.000000,97.062837,24.750959,7.526432,25.202924,1.825560,0.707802,34.192725,44.425819
11777767,18:11:09.30,2846,2846,Main,-0.906252,482.818316,0.000000,44.270857,1365.829740,0.000000,95.863632,24.974010,7.526432,25.205914,1.830729,0.709488,34.192725,44.425819
11777774,18:11:09.30,2852,2852,Main,-1.588544,482.680540,0.000000,45.119667,1366.868332,0.000000,97.662440,25.443187,7.605048,25.196945,1.833436,0.709949,34.192725,44.425819
11777820,18:11:09.30,2899,2899,Main,-3.135071,481.853882,0.000000,36.773037,1368.403641,0.000000,99.184508,23.235748,7.432092,25.185841,1.825806,0.708108,33.931590,44.425819
11777877,18:11:09.30,2955,2955,Main,-1.997918,482.267211,0.000000,34.037984,1366.597395,0.000000,99.230631,20.589896,7.101903,25.189257,1.832205,0.709872,33.931590,44.425819
11777958,18:11:10.30,3036,3036,Main,-4.909028,479.741312,0.000000,31.302930,1369.668013,0.000000,100.660452,16.190399,6.213536,25.179434,1.824821,0.705885,33.667381,44.423600
11778025,18:11:10.30,3104,3104,Main,-0.951739,482.864242,0.000000,27.153193,1366.100677,0.000000,98.262042,14.521359,6.016995,25.202497,1.827775,0.709642,33.931590,44.423600
11778026,18:11:10.30,3105,3105,Main,-0.951739,482.864242,0.000000,27.153193,1366.100677,0.000000,98.262042,14.521359,6.016995,25.202497,1.827775,0.709642,33.931590,44.425819
11778029,18:11:10.30,3108,3108,Main,-0.951739,482.864242,0.000000,27.153193,1366.100677,0.000000,98.262042,14.521359,6.016995,25.202497,1.827775,0.709642,33.931590,44.425819
11778033,18:11:10.30,3112,3112,Main,-1.679516,483.185720,0.000000,26.257227,1366.642551,0.000000,98.262042,15.267428,6.268568,25.199934,1.830482,0.710179,33.931590,44.425819
11778084,18:11:10.30,3163,3163,Main,-4.909028,479.695386,0.000000,22.248959,1367.816611,0.000000,100.153096,12.436982,5.631774,25.170465,1.824329,0.705961,33.931590,44.684687
11778114,18:11:10.30,3193,3193,Main,-4.636111,479.787237,0.000000,21.494461,1368.539109,0.000000,100.429836,12.506205,5.537434,25.168330,1.821376,0.705578,33.931590,44.682471
11778115,18:11:10.30,3194,3194,Main,-4.636111,479.787237,0.000000,21.494461,1368.539109,0.000000,100.429836,12.506205,5.537434,25.168330,1.821376,0.705578,33.931590,44.682471
11778159,18:11:10.30,3238,3238,Main,-1.452085,482.313136,0.000000,19.466749,1364.384744,0.000000,97.893056,10.629497,5.002842,25.204205,1.825314,0.708108,33.931590,44.682471
11778231,18:11:10.30,3310,3310,Main,-0.769794,483.002018,0.000000,18.853719,1366.055521,0.000000,98.169796,9.575771,5.018565,25.202070,1.826052,0.709028,33.928774,44.425819
11778232,18:11:10.30,3311,3311,Main,-0.769794,483.002018,0.000000,18.853719,1366.055521,0.000000,98.169796,9.575771,5.018565,25.202070,1.826052,0.709028,33.928774,44.425819
11778261,18:11:10.30,3340,3340,Main,-1.452085,482.175360,0.000000,17.486192,1366.597395,0.000000,98.308165,8.775862,5.144352,25.188403,1.833436,0.710255,33.928774,44.425819
11778315,18:11:10.30,3394,3394,Main,-2.771182,481.440553,0.000000,15.034075,1367.635986,0.000000,97.985303,6.853005,4.798439,25.187976,1.825806,0.705808,33.931590,44.425819
11778359,18:11:10.30,3437,3437,Main,-0.769794,483.415347,0.000000,13.383612,1366.100677,0.000000,98.031426,7.037600,4.987119,25.206768,1.830236,0.708338,33.931590,44.682471
11778452,18:11:10.30,3531,3531,Main,-3.317015,481.073149,0.000000,12.063241,1366.868332,0.000000,98.861645,6.429977,5.002842,25.178580,1.831467,0.708875,34.192725,44.425819
11778452,18:11:10.30,3531,3531,Main,-3.317015,481.073149,0.000000,12.063241,1366.868332,0.000000,98.861645,6.429977,5.002842,25.178580,1.831467,0.708875,34.192725,44.425819
11778477,18:11:10.30,3556,3556,Main,-1.770488,482.588689,0.000000,12.204709,1364.475056,0.000000,97.108961,6.083863,4.672653,25.203351,1.827037,0.708492,34.192725,44.423600
11778539,18:11:10.30,3618,3618,Main,-1.224655,482.542764,0.000000,10.507090,1364.836305,0.000000,98.262042,5.599303,4.539005,25.207622,1.830975,0.709335,34.195476,44.423600
11778670,18:11:10.30,3749,3749,Main,-4.545139,480.935373,0.000000,8.715158,1368.177860,0.000000,100.014726,5.145508,4.318878,25.169184,1.823591,0.705961,33.667381,44.682471
11778701,18:11:10.30,3780,3780,Main,-4.636111,480.292417,0.000000,8.668002,1368.358485,0.000000,100.199219,5.491623,4.523281,25.167476,1.822852,0.706191,33.928774,44.680254
11778702,18:11:10.30,3781,3781,Main,-3.953820,481.440553,0.000000,10.648558,1366.507083,0.000000,98.262042,4.637874,4.271709,25.184132,1.823099,0.706805,33.928774,44.680254
11778752,18:11:10.30,3831,3831,Main,-1.406599,483.093869,0.000000,10.931495,1364.610525,0.000000,98.354289,5.806971,4.586175,25.196518,1.832452,0.710485,33.931590,44.680254
11778782,18:11:10.30,3861,3861,Main,-1.861460,482.588689,0.000000,9.941217,1365.242711,0.000000,97.293454,5.853120,4.617621,25.200362,1.827283,0.709258,33.931590,44.684687
11778783,18:11:10.30,3861,3861,Main,-1.861460,482.588689,0.000000,9.941217,1365.242711,0.000000,97.293454,5.853120,4.617621,25.200362,1.827283,0.709258,33.931590,44.684687
11778815,18:11:10.30,3893,3893,Main,-2.134377,482.221285,0.000000,9.799748,1365.016930,0.000000,98.215919,6.022331,4.664791,25.190111,1.828021,0.709795,33.931590,44.684687
11778861,18:11:10.30,3941,3941,Main,-4.772570,480.797597,0.000000,8.809470,1368.087548,0.000000,100.568206,5.399325,4.381772,25.170892,1.824329,0.706038,33.931590,44.684687
11778930,18:11:11.30,4010,4010,Main,-2.316321,482.359062,0.000000,9.658280,1365.920053,0.000000,98.538782,6.306914,4.672653,25.184559,1.830482,0.709105,34.189961,44.423600
11778984,18:11:11.30,4063,4063,Main,-1.725002,482.083509,0.000000,9.894060,1364.113807,0.000000,98.031426,5.191657,4.216677,25.206341,1.824329,0.707802,34.192725,44.682471
11779165,18:11:11.30,4244,4244,Main,-2.998612,481.165000,0.000000,9.375343,1368.268172,0.000000,100.014726,6.506891,4.696238,25.179861,1.828760,0.708722,33.928774,44.684687
11779212,18:11:11.30,4291,4291,Main,-3.362501,481.807956,0.000000,9.092407,1367.139269,0.000000,99.138384,5.060903,4.334602,25.186695,1.824083,0.707495,33.928774,44.684687
11779257,18:11:11.30,4336,4336,Main,-4.135764,480.338342,0.000000,8.856626,1368.810046,0.000000,100.060850,5.953108,4.656929,25.167476,1.823837,0.706268,33.928774,44.682471
11779360,18:11:11.30,4439,4439,Main,-4.636111,479.511684,0.000000,8.668002,1370.255043,0.000000,99.691863,6.329988,4.428942,25.170038,1.821868,0.706115,34.192725,44.428037
11779457,18:11:11.30,4537,4537,Main,-0.906252,482.956092,0.000000,10.742870,1365.965209,0.000000,98.169796,5.291645,4.075167,25.202070,1.827775,0.708952,34.192725,44.682471
11779513,18:11:11.30,4592,4592,Main,-1.179169,482.772391,0.000000,11.355900,1366.507083,0.000000,97.247330,6.268457,4.554728,25.202070,1.824329,0.709028,34.192725,44.682471
11779540,18:11:11.30,4619,4619,Main,-4.636111,480.062790,0.000000,8.149285,1369.577700,0.000000,100.383712,6.145394,4.468250,25.172601,1.816945,0.706345,33.931590,44.682471
11779592,18:11:11.30,4672,4672,Main,-1.815974,481.624255,0.000000,10.601402,1365.649116,0.000000,97.939179,5.530080,4.138061,25.197372,1.821622,0.707188,34.195476,44.682471
11779594,18:11:11.30,4673,4673,Main,-1.815974,481.624255,0.000000,10.601402,1365.649116,0.000000,97.939179,5.530080,4.138061,25.197372,1.821622,0.707188,34.195476,44.682471
11779596,18:11:11.30,4674,4674,Main,-1.815974,481.624255,0.000000,10.601402,1365.649116,0.000000,97.939179,5.530080,4.138061,25.197372,1.821622,0.707188,34.195476,44.682471
11779629,18:11:11.30,4708,4708,Main,-4.818056,478.914654,0.000000,8.337909,1368.132704,0.000000,100.199219,5.368560,4.397495,25.171320,1.817930,0.705271,34.195476,44.423600
11779685,18:11:11.30,4764,4764,Main,-3.680904,481.624255,0.000000,8.809470,1368.539109,0.000000,99.000014,4.568651,3.949381,25.183705,1.822114,0.706115,33.931590,44.425819
11779832,18:11:11.30,4911,4911,Main,-2.134377,482.267211,0.000000,8.385065,1365.513647,0.000000,98.354289,4.614800,4.208815,25.196518,1.821376,0.707495,34.192725,44.425819
11779833,18:11:11.30,4912,4912,Main,-2.134377,482.267211,0.000000,8.385065,1365.513647,0.000000,98.354289,4.614800,4.208815,25.196518,1.821376,0.707495,34.192725,44.425819
11779834,18:11:11.30,4913,4913,Main,-0.633336,483.461272,0.000000,11.025807,1365.016930,0.000000,97.431823,5.876194,4.358187,25.200362,1.829498,0.710332,34.192725,44.425819
11779840,18:11:11.30,4918,4918,Main,-0.633336,483.461272,0.000000,11.025807,1365.016930,0.000000,97.431823,5.876194,4.358187,25.200362,1.829498,0.710332,34.192725,44.425819
11779974,18:11:12.30,5053,5053,Main,-4.818056,480.154641,0.000000,8.149285,1367.816611,0.000000,100.383712,5.183965,4.405357,25.173455,1.818914,0.706115,34.195476,44.425819
11779978,18:11:12.30,5056,5056,Main,-3.498959,481.578329,0.000000,9.281031,1366.597395,0.000000,99.000014,5.130125,4.240262,25.187122,1.818914,0.706575,34.195476,44.425819
11780008,18:11:12.30,5087,5087,Main,-4.954514,480.016864,0.000000,7.017538,1367.861767,0.000000,99.322877,5.530080,4.311017,25.175163,1.823591,0.706191,34.192725,44.425819
11780041,18:11:12.30,5119,5119,Main,-4.909028,480.797597,0.000000,6.263041,1367.681142,0.000000,100.153096,5.468548,4.185230,25.174309,1.822606,0.705655,33.931590,44.425819
11780042,18:11:12.30,5120,5120,Main,-4.909028,480.797597,0.000000,6.263041,1367.681142,0.000000,100.153096,5.468548,4.185230,25.174309,1.822606,0.705655,33.931590,44.425819
11780069,18:11:12.30,5147,5147,Main,-3.999306,480.476119,0.000000,7.206163,1369.306764,0.000000,99.922480,6.683794,4.570451,25.170038,1.824329,0.707955,33.931590,44.425819
11780073,18:11:12.30,5152,5152,Main,-4.909028,480.384268,0.000000,7.064694,1369.577700,0.000000,99.784110,5.591611,4.366048,25.175163,1.822360,0.706115,33.931590,44.425819
11780077,18:11:12.30,5156,5156,Main,-3.726390,481.762031,0.000000,10.129841,1367.455362,0.000000,99.599617,5.068594,4.177369,25.184559,1.825314,0.706498,33.931590,44.425819
11780082,18:11:12.30,5161,5161,Main,-3.726390,481.762031,0.000000,10.129841,1367.455362,0.000000,99.599617,5.068594,4.177369,25.184559,1.825314,0.706498,33.928774,44.425819
11780158,18:11:12.30,5238,5238,Main,-3.180557,481.807956,0.000000,10.554246,1366.416770,0.000000,99.184508,6.468434,4.735546,25.206768,1.830482,0.709412,34.192725,44.682471
11780205,18:11:12.30,5283,5283,Main,-3.498959,481.899807,0.000000,8.243597,1367.545674,0.000000,97.247330,4.191771,3.894349,25.214028,1.824329,0.706038,33.931590,44.684687
11780206,18:11:12.30,5284,5284,Main,-1.179169,483.002018,0.000000,10.931495,1365.649116,0.000000,96.601605,4.130240,4.083029,25.230258,1.827283,0.708568,33.931590,44.684687
11780255,18:11:12.30,5333,5333,Main,-3.180557,480.522044,0.000000,7.253319,1368.945514,0.000000,99.184508,3.784126,3.910073,25.205487,1.825560,0.707878,33.928774,44.425819
11780355,18:11:12.30,5434,5434,Main,-2.543751,481.440553,0.000000,5.036982,1367.500518,0.000000,99.000014,1.861268,3.202524,25.209758,1.829252,0.708952,34.189961,44.423600
11780463,18:11:12.30,5542,5542,Main,-1.133683,482.680540,0.000000,4.282485,1364.971774,0.000000,97.893056,0.515269,2.384913,25.236237,1.828267,0.709335,33.928774,44.428037
11780467,18:11:12.30,5546,5546,Main,-1.133683,482.680540,0.000000,4.282485,1364.971774,0.000000,97.893056,0.515269,2.384913,25.236237,1.828267,0.709335,33.928774,44.428037
11780468,18:11:12.30,5547,5547,Main,-3.180557,480.935373,0.000000,3.245050,1366.823176,0.000000,99.322877,0.299909,2.463529,25.207622,1.829990,0.708645,33.928774,44.428037
11780516,18:11:12.30,5594,5594,Main,-4.272223,481.119075,0.000000,2.018992,1370.029262,0.000000,100.014726,0.030709,2.180510,25.192247,1.819653,0.706498,34.189961,44.428037
11780566,18:11:12.30,5645,5645,Main,-4.727083,480.200566,0.000000,0.179904,1368.584265,0.000000,100.429836,0.030709,1.716672,25.193101,1.819160,0.705731,33.934393,44.425819
11780652,18:11:12.30,5731,5731,Main,-4.499653,481.256851,0.000000,0.604309,1369.984106,0.000000,100.245343,0.246069,1.803150,25.195664,1.822360,0.707188,33.673103,44.425819
11780707,18:11:12.30,5786,5786,Main,-1.588544,483.139794,0.000000,2.349084,1364.204119,0.000000,97.893056,-0.169269,1.300005,25.231112,1.827775,0.708875,33.673103,44.421380
11780709,18:11:12.30,5788,5788,Main,-1.588544,483.139794,0.000000,2.349084,1364.204119,0.000000,97.893056,-0.169269,1.300005,25.231112,1.827775,0.708875,33.673103,44.421380
11780737,18:11:12.30,5815,5815,Main,-4.317709,481.027224,0.000000,1.123026,1368.990671,0.000000,99.415124,0.238377,1.244973,25.209330,1.818422,0.705808,33.934393,44.421380
11780788,18:11:12.30,5866,5866,Main,-0.815280,482.956092,0.000000,1.877523,1365.603960,0.000000,98.031426,0.046091,1.119187,25.246487,1.827283,0.708645,34.189961,44.425819
11780792,18:11:12.30,5870,5870,Main,-0.815280,482.956092,0.000000,1.877523,1365.603960,0.000000,98.031426,0.046091,1.119187,25.246487,1.827283,0.708645,34.189961,44.425819
11780798,18:11:12.30,5877,5877,Main,-0.997225,482.680540,0.000000,1.971836,1365.920053,0.000000,97.293454,-0.038514,1.300005,25.232820,1.830729,0.709795,34.189961,44.425819
11780848,18:11:12.30,5927,5927,Main,-4.818056,478.868728,0.000000,-0.810374,1369.984106,0.000000,100.475959,0.192229,1.260697,25.199507,1.822114,0.705961,34.192725,44.425819
11780933,18:11:13.30,6012,6012,Main,-4.590625,481.027224,0.000000,-0.810374,1366.732863,0.000000,97.570193,-0.100046,0.922646,25.217872,1.821129,0.706498,33.673103,44.425819
11780957,18:11:13.30,6036,6036,Main,-2.361807,481.624255,0.000000,2.207616,1366.010365,0.000000,97.708563,0.153771,1.417930,25.214883,1.826298,0.709335,33.673103,44.425819
11781013,18:11:13.30,6093,6093,Main,-4.818056,479.833163,0.000000,1.028714,1368.177860,0.000000,100.568206,0.307600,1.127048,25.207622,1.821129,0.705885,33.934393,44.425819
11781016,18:11:13.30,6094,6094,Main,-4.818056,479.833163,0.000000,1.028714,1368.177860,0.000000,100.568206,0.307600,1.127048,25.207622,1.821129,0.705885,33.934393,44.425819
11781048,18:11:13.30,6128,6128,Main,-4.863542,480.430193,0.000000,0.462840,1368.358485,0.000000,99.737987,-0.015440,1.150633,25.202924,1.821376,0.706268,33.934393,44.166939
11781158,18:11:13.30,6238,6238,Main,-4.863542,480.062790,0.000000,0.651465,1370.074418,0.000000,99.922480,-0.000057,1.213527,25.200789,1.820391,0.705961,34.192725,44.166939
11781275,18:11:13.30,6354,6354,Main,-3.044098,480.751671,0.000000,0.840089,1368.584265,0.000000,99.230631,0.146080,1.417930,25.209758,1.827775,0.708952,33.934393,44.425819
11781283,18:11:13.30,6361,6361,Main,-4.499653,479.419834,0.000000,0.509997,1369.984106,0.000000,99.922480,0.030709,1.386483,25.199507,1.819160,0.706191,33.934393,44.425819
11781332,18:11:13.30,6411,6411,Main,-1.361113,482.910167,0.000000,2.962114,1366.100677,0.000000,98.354289,-0.161577,1.016985,25.234529,1.828021,0.707035,33.673103,44.425819
11781389,18:11:13.30,6467,6467,Main,-2.907640,481.532404,0.000000,0.651465,1368.177860,0.000000,99.138384,0.153771,1.410068,25.215310,1.828513,0.708875,34.192725,44.425819
11781444,18:11:13.30,6523,6523,Main,-0.906252,482.542764,0.000000,1.641743,1365.558804,0.000000,97.846933,-0.169269,1.127048,25.242216,1.825806,0.708798,34.192725,43.908049
11781474,18:11:13.30,6553,6553,Main,-1.179169,482.404987,0.000000,2.584865,1366.236146,0.000000,97.662440,0.038400,0.930507,25.232393,1.828021,0.708492,34.192725,43.908049
11781574,18:11:13.30,6654,6654,Main,-4.818056,479.925013,0.000000,-0.480282,1369.758325,0.000000,99.784110,0.007634,1.150633,25.201216,1.821376,0.706345,33.931590,44.166939
11781684,18:11:13.30,6763,6763,Main,-3.635417,481.027224,0.000000,1.028714,1367.771455,0.000000,98.953891,-0.138503,0.899061,25.223851,1.820637,0.706728,33.931590,44.423600
11781717,18:11:13.30,6796,6796,Main,-3.908334,481.165000,0.000000,0.887245,1367.997235,0.000000,98.584905,0.199920,0.954092,25.219581,1.821129,0.705425,33.931590,44.423600
11781765,18:11:13.30,6844,6844,Main,-3.453473,481.302777,0.000000,2.349084,1367.726298,0.000000,98.123672,0.146080,1.016985,25.224706,1.824821,0.706958,33.931590,44.425819
11781845,18:11:13.30,6924,6924,Main,-4.909028,479.787237,0.000000,-3.121023,1369.984106,0.000000,100.106973,-0.046206,1.095602,25.211466,1.822606,0.704504,33.934393,44.425819
11781846,18:11:13.30,6925,6925,Main,-4.909028,479.787237,0.000000,-3.121023,1369.984106,0.000000,100.106973,-0.046206,1.095602,25.211466,1.822606,0.704504,33.934393,44.425819
11781872,18:11:13.30,6951,6951,Main,-2.088891,481.210926,0.000000,0.368528,1367.184425,0.000000,99.184508,-0.169269,1.134910,25.222143,1.830729,0.709335,33.931590,44.166939
11781987,18:11:14.30,7067,7067,Main,-0.496878,483.185720,0.000000,2.726333,1365.603960,0.000000,98.031426,-0.138503,1.040570,25.240081,1.831713,0.709335,34.192725,44.425819
11782065,18:11:14.30,7143,7143,Main,-4.090278,480.613895,0.000000,1.924680,1368.132704,0.000000,98.907768,0.007634,0.914784,25.225987,1.819653,0.705961,33.931590,44.169160
11782182,18:11:14.30,7261,7261,Main,-1.452085,483.644974,0.000000,1.123026,1366.281302,0.000000,98.400412,0.046091,1.347175,25.239227,1.828513,0.710409,34.192725,44.423600
11782272,18:11:14.30,7352,7352,Main,-1.042711,482.956092,0.000000,3.150738,1364.113807,0.000000,97.616316,-0.169269,1.024847,25.244779,1.828267,0.709412,33.931590,44.166939
11782274,18:11:14.30,7353,7353,Main,-1.042711,482.956092,0.000000,3.150738,1364.113807,0.000000,97.616316,-0.169269,1.024847,25.244779,1.828267,0.709412,33.931590,44.166939
11782277,18:11:14.30,7356,7356,Main,-1.042711,482.956092,0.000000,3.150738,1364.113807,0.000000,97.616316,-0.169269,1.024847,25.244779,1.828267,0.709412,33.931590,44.166939
11782279,18:11:14.30,7357,7357,Main,-0.724308,483.920527,0.000000,3.103582,1363.842870,0.000000,97.754686,-0.123120,1.142772,25.244352,1.826791,0.709182,33.931590,44.166939
11782312,18:11:14.30,7391,7391,Main,-4.135764,480.384268,0.000000,-2.083589,1367.184425,0.000000,99.276754,0.061474,0.993400,25.218726,1.824083,0.706038,33.931590,44.425819
11782356,18:11:14.30,7435,7435,Main,-3.044098,481.348702,0.000000,1.736055,1367.455362,0.000000,99.000014,0.099931,0.938369,25.231539,1.820145,0.707572,34.192725,44.428037
11782357,18:11:14.30,7436,7436,Main,-3.044098,481.348702,0.000000,1.736055,1367.455362,0.000000,99.000014,0.099931,0.938369,25.231539,1.820145,0.707572,34.192725,44.428037
11782358,18:11:14.30,7437,7437,Main,-3.044098,481.348702,0.000000,1.736055,1367.455362,0.000000,99.000014,0.099931,0.938369,25.231539,1.820145,0.707572,34.192725,44.428037
11782464,18:11:14.30,7543,7543,Main,-0.587850,482.359062,0.000000,0.415684,1365.694272,0.000000,97.431823,-0.146194,0.993400,25.238800,1.828513,0.708722,33.931590,44.425819
11782518,18:11:14.30,7597,7597,Main,-0.769794,482.680540,0.000000,1.217338,1365.513647,0.000000,97.339577,-0.192343,1.142772,25.243925,1.825314,0.707725,34.192725,44.425819
11782521,18:11:14.30,7600,7600,Main,-0.769794,482.680540,0.000000,1.217338,1365.513647,0.000000,97.339577,-0.192343,1.142772,25.243925,1.825314,0.707725,34.192725,44.425819
11782571,18:11:14.30,7650,7650,Main,-0.815280,483.782750,0.000000,2.160460,1364.339588,0.000000,96.878344,-0.161577,1.095602,25.240935,1.830975,0.709028,33.673103,44.421380
11782601,18:11:14.30,7680,7680,Main,-1.361113,482.221285,0.000000,1.736055,1364.339588,0.000000,97.754686,-0.046206,0.969815,25.238800,1.828021,0.707725,33.673103,44.421380
11782602,18:11:14.30,7681,7681,Main,-1.361113,482.221285,0.000000,1.736055,1364.339588,0.000000,97.754686,-0.046206,0.969815,25.238800,1.828021,0.707725,33.673103,44.421380
11782661,18:11:14.30,7740,7740,Main,-1.406599,481.899807,0.000000,1.783211,1367.048956,0.000000,98.400412,0.084549,1.331451,25.233674,1.829252,0.709642,34.192725,44.425819
11782741,18:11:14.30,7820,7820,Main,-1.861460,482.726465,0.000000,-0.716062,1364.971774,0.000000,99.415124,0.115314,1.355036,25.232393,1.829990,0.710102,33.931590,44.164718
11782768,18:11:14.30,7846,7846,Main,-4.727083,480.935373,0.000000,-0.197345,1367.274737,0.000000,99.968603,-0.015440,0.985539,25.220862,1.821622,0.706575,33.934393,44.423600
11782825,18:11:14.30,7904,7904,Main,-0.496878,483.139794,0.000000,2.632021,1364.339588,0.000000,97.708563,-0.115429,1.166357,25.241362,1.826544,0.708415,33.934393,44.423600
11782827,18:11:14.30,7906,7906,Main,-0.496878,483.139794,0.000000,2.632021,1364.339588,0.000000,97.708563,-0.115429,1.166357,25.241362,1.826544,0.708415,33.934393,44.164718
11782858,18:11:14.30,7937,7937,Main,-1.634030,482.267211,0.000000,0.132748,1364.881461,0.000000,98.308165,-0.007749,0.977677,25.235383,1.824575,0.707648,33.931590,44.164718
11782966,18:11:15.30,8046,8046,Main,-4.863542,479.741312,0.000000,0.698621,1369.577700,0.000000,100.245343,0.346057,1.221388,25.211039,1.821622,0.705731,34.189961,44.166939
11782969,18:11:15.30,8048,8048,Main,-4.863542,479.741312,0.000000,0.698621,1369.577700,0.000000,100.245343,0.346057,1.221388,25.211039,1.821622,0.705731,34.189961,44.166939
11783024,18:11:15.30,8103,8103,Main,-0.906252,482.634614,0.000000,-0.008721,1366.416770,0.000000,97.800810,-0.069280,1.064155,25.239227,1.827283,0.708338,33.931590,44.164718
11783028,18:11:15.30,8107,8107,Main,-1.088197,482.037584,0.000000,-0.008721,1365.558804,0.000000,98.123672,-0.230800,1.244973,25.235383,1.829498,0.711099,33.931590,44.164718
11783030,18:11:15.30,8108,8108,Main,-1.088197,482.037584,0.000000,-0.008721,1365.558804,0.000000,98.123672,-0.230800,1.244973,25.235383,1.829498,0.711099,33.931590,44.164718
11783070,18:11:15.30,8150,8150,Main,-0.997225,483.369421,0.000000,1.641743,1366.100677,0.000000,98.169796,-0.069280,1.111325,25.244352,1.824821,0.708492,33.931590,44.423600
11783337,18:11:15.30,8415,8415,Main,-1.042711,482.221285,0.000000,1.500275,1365.468491,0.000000,96.832221,-0.046206,0.844029,25.233674,1.830975,0.709718,33.670248,43.905825
11783478,18:11:15.30,8557,8557,Main,-0.678822,483.093869,0.000000,1.028714,1366.010365,0.000000,97.247330,-0.192343,1.111325,25.243498,1.826052,0.708798,34.192725,44.164718
11783507,18:11:15.30,8586,8586,Main,-1.861460,481.899807,0.000000,2.349084,1366.687707,0.000000,98.123672,-0.038514,0.969815,25.243925,1.823837,0.708415,34.192725,44.164718
11783555,18:11:15.30,8634,8634,Main,-2.953126,481.394627,0.000000,0.462840,1367.861767,0.000000,98.308165,-0.000057,1.472961,25.216164,1.829498,0.709258,33.931590,44.164718
11783556,18:11:15.30,8635,8635,Main,-2.953126,481.394627,0.000000,0.462840,1367.861767,0.000000,98.308165,-0.000057,1.472961,25.216164,1.829498,0.709258,33.931590,44.164718
11783587,18:11:15.30,8666,8666,Main,-1.497572,483.047943,0.000000,1.594587,1365.965209,0.000000,97.800810,-0.146194,1.268558,25.243070,1.830482,0.710715,33.928774,44.164718
11783624,18:11:15.30,8703,8703,Main,-3.226043,480.613895,0.000000,0.462840,1368.448797,0.000000,98.953891,0.169154,1.386483,25.205914,1.830975,0.708875,34.189961,44.164718
11783682,18:11:15.30,8760,8760,Main,-1.906946,481.302777,0.000000,1.405962,1366.958644,0.000000,99.138384,-0.007749,1.386483,25.221716,1.829498,0.709718,34.195476,44.164718
11783683,18:11:15.30,8761,8761,Main,-1.906946,481.302777,0.000000,1.405962,1366.958644,0.000000,99.138384,-0.007749,1.386483,25.221716,1.829498,0.709718,34.195476,44.164718
11783714,18:11:15.30,8793,8793,Main,-1.497572,482.083509,0.000000,1.453119,1366.642551,0.000000,98.677152,-0.092354,1.339313,25.240935,1.831713,0.710332,33.934393,44.164718
11783813,18:11:15.30,8894,8894,Main,-0.769794,482.680540,0.000000,2.301928,1365.694272,0.000000,97.339577,0.038400,1.252835,25.240508,1.830975,0.709412,33.931590,44.423600
11783904,18:11:15.30,8983,8983,Main,-3.362501,481.440553,0.000000,3.292206,1367.545674,0.000000,98.584905,-0.107737,1.024847,25.225987,1.822852,0.706421,34.192725,44.164718
11783980,18:11:16.30,9060,9060,Main,-4.681597,480.200566,0.000000,0.840089,1370.345355,0.000000,98.538782,0.153771,1.331451,25.205914,1.822852,0.708032,33.934393,44.166939
11783982,18:11:16.30,9061,9061,Main,-4.863542,480.200566,0.000000,0.415684,1369.713169,0.000000,98.584905,0.184537,1.150633,25.208903,1.819160,0.706805,33.934393,44.166939
11783985,18:11:16.30,9064,9064,Main,-4.863542,480.200566,0.000000,0.415684,1369.713169,0.000000,98.584905,0.184537,1.150633,25.208903,1.819160,0.706805,33.934393,44.166939
11784014,18:11:16.30,9093,9093,Main,-4.135764,480.751671,0.000000,0.557153,1368.313328,0.000000,98.215919,0.199920,1.394345,25.206341,1.823099,0.706881,33.934393,44.166939
11784124,18:11:16.30,9203,9203,Main,-1.997918,482.634614,0.000000,2.490553,1367.319893,0.000000,97.985303,-0.053897,0.961954,25.237518,1.821376,0.707188,33.931590,44.423600
11784214,18:11:16.30,9293,9293,Main,-1.224655,482.450913,0.000000,1.500275,1366.055521,0.000000,97.570193,-0.176960,0.993400,25.245206,1.827775,0.709105,34.192725,44.425819
11784315,18:11:16.30,9394,9394,Main,-4.818056,480.797597,0.000000,-1.093311,1369.306764,0.000000,100.337589,0.169154,1.174218,25.207622,1.820391,0.704274,34.192725,44.164718
11784368,18:11:16.30,9447,9447,Main,-4.772570,479.833163,0.000000,0.509997,1369.713169,0.000000,99.922480,0.169154,1.237112,25.206341,1.820145,0.704965,34.189961,44.162496
11784370,18:11:16.30,9449,9449,Main,-4.772570,479.833163,0.000000,0.509997,1369.713169,0.000000,99.922480,0.169154,1.237112,25.206341,1.820145,0.704965,34.189961,44.162496
