Timestamp (ms),Wall Time,Test Master Time,Sequence Time,FPD-1,FPD-2,FPD-3,OPD-1,OPD-2,OPD-3,AP-1,PC-1,PC-2,VBAT,VCOMP,ICOMP,TC-1,TC-COMP
11682396,18:09:34.30,4743,9702,Main,-3.771876,502.704032,0.000000,-0.668906,1409.947294,0.000000,107.256079,-0.046206,0.938369,25.240508,1.887339,0.732951,34.189961,47.009425
11682397,18:09:34.30,4743,9702,Main,-3.771876,502.704032,0.000000,-0.668906,1409.947294,0.000000,107.256079,-0.046206,0.938369,25.240508,1.887339,0.732951,34.189961,47.009425
11682398,18:09:34.30,4743,9702,Main,-3.771876,502.704032,0.000000,-0.668906,1409.947294,0.000000,107.256079,-0.046206,0.938369,25.240508,1.887339,0.732951,34.189961,47.009425
11682402,18:09:34.30,4743,9702,Main,-3.817362,502.749957,0.000000,0.462840,1409.360264,0.000000,107.163833,0.123006,0.946231,25.235810,1.882909,0.732415,34.189961,47.009425
11682403,18:09:34.30,4743,9702,Main,-3.817362,502.749957,0.000000,0.462840,1409.360264,0.000000,107.163833,0.123006,0.946231,25.235810,1.882909,0.732415,34.189961,47.009425
11682405,18:09:34.30,4743,9702,Main,-3.817362,502.749957,0.000000,0.462840,1409.360264,0.000000,107.163833,0.123006,0.946231,25.235810,1.882909,0.732415,34.189961,47.009425
11682412,18:09:34.30,4743,9702,Main,-4.408681,502.795883,0.000000,2.301928,1408.728078,0.000000,106.056874,-0.007749,0.930507,25.238372,1.885124,0.732261,34.189961,47.009425
11682435,18:09:34.30,4743,9702,Main,-3.771876,504.127721,0.000000,-0.904686,1408.141048,0.000000,106.656477,0.115314,0.930507,25.238372,1.884385,0.733182,34.189961,47.011601
11682483,18:09:34.30,4743,9702,Main,-4.863542,500.912940,0.000000,-1.187623,1410.985885,0.000000,108.316914,0.107623,1.182080,25.215737,1.877001,0.730344,34.189961,47.011601
11682484,18:09:34.30,4743,9702,Main,-4.681597,500.683313,0.000000,-1.612028,1410.760104,0.000000,108.316914,-0.000057,1.260697,25.211466,1.876755,0.731035,34.189961,47.011601
11682486,18:09:34.30,4743,9702,Main,-4.681597,500.683313,0.000000,-1.612028,1410.760104,0.000000,108.316914,-0.000057,1.260697,25.211466,1.876755,0.731035,34.189961,47.011601
11682530,18:09:34.30,4743,9702,Main,-2.088891,502.520330,0.000000,0.321372,1406.876676,0.000000,106.241367,0.115314,1.378621,25.238372,1.881678,0.732798,34.187184,47.011601
11682533,18:09:34.30,4743,9702,Main,-2.088891,502.520330,0.000000,0.321372,1406.876676,0.000000,106.241367,0.115314,1.378621,25.238372,1.881678,0.732798,34.187184,47.011601
11682537,18:09:34.30,4743,9702,Main,-0.951739,502.520330,0.000000,1.311650,1406.831520,0.000000,105.226655,-0.200034,1.315728,25.240508,1.884878,0.733488,34.187184,47.011601
11682542,18:09:34.30,4743,9702,Main,-1.133683,503.255137,0.000000,0.934401,1406.921832,0.000000,107.994051,0.215303,1.323590,25.240081,1.887831,0.733795,34.448213,47.011601
11682596,18:09:34.30,4743,9702,Main,-2.407293,502.887734,0.000000,-0.621750,1408.276516,0.000000,106.195244,0.269143,1.433653,25.235810,1.887831,0.734102,34.450937,47.009425
11682597,18:09:34.30,4743,9702,Main,-2.407293,502.887734,0.000000,-0.621750,1408.276516,0.000000,106.195244,0.269143,1.433653,25.235810,1.887831,0.734102,34.450937,47.009425
11682597,18:09:34.30,4743,9702,Main,-2.407293,502.887734,0.000000,-0.621750,1408.276516,0.000000,106.195244,0.269143,1.433653,25.235810,1.887831,0.734102,34.450937,47.009425
11682598,18:09:34.30,4743,9702,Main,-2.407293,502.887734,0.000000,-0.621750,1408.276516,0.000000,106.195244,0.269143,1.433653,25.235810,1.887831,0.734102,34.450937,47.009425
11682599,18:09:34.30,4743,9702,Main,-1.952432,502.658106,0.000000,0.274216,1407.463706,0.000000,106.471984,-0.015440,1.394345,25.238800,1.881186,0.733872,34.450937,47.009425
11682601,18:09:34.30,4743,9702,Main,-1.952432,502.658106,0.000000,0.274216,1407.463706,0.000000,106.471984,-0.015440,1.394345,25.238800,1.881186,0.733872,34.450937,47.009425
11682604,18:09:34.30,4743,9702,Main,-1.952432,502.658106,0.000000,0.274216,1407.463706,0.000000,106.471984,-0.015440,1.394345,25.238800,1.881186,0.733872,34.450937,47.009425
11682608,18:09:34.30,4743,9702,Main,-1.361113,503.714392,0.000000,2.160460,1406.921832,0.000000,106.056874,0.030709,1.355036,25.240935,1.884385,0.733872,34.450937,47.009425
11682631,18:09:34.30,4743,9702,Main,-1.997918,502.749957,0.000000,2.066148,1408.457141,0.000000,106.241367,0.007634,1.425791,25.234102,1.887093,0.733488,34.189961,47.009425
11682685,18:09:34.30,4743,9702,Main,-4.135764,501.142567,0.000000,-0.103033,1410.037606,0.000000,107.809558,0.184537,1.402206,25.212747,1.884139,0.732491,34.187184,47.009425
11682686,18:09:34.30,4743,9702,Main,-4.135764,501.142567,0.000000,-0.103033,1410.037606,0.000000,107.809558,0.184537,1.402206,25.212747,1.884139,0.732491,34.187184,47.009425
11682687,18:09:34.30,4743,9702,Main,-4.135764,501.142567,0.000000,-0.103033,1410.037606,0.000000,107.809558,0.184537,1.402206,25.212747,1.884139,0.732491,34.187184,47.009425
11682689,18:09:34.30,4743,9702,Main,-3.999306,500.912940,0.000000,0.651465,1410.489167,0.000000,107.763435,0.422971,1.441514,25.214456,1.880447,0.732415,34.187184,47.009425
11682691,18:09:34.30,4743,9702,Main,-3.999306,500.912940,0.000000,0.651465,1410.489167,0.000000,107.763435,0.422971,1.441514,25.214456,1.880447,0.732415,34.187184,47.009425
11682697,18:09:34.30,4743,9702,Main,-3.589931,500.821089,0.000000,1.783211,1410.173074,0.000000,107.532819,0.176846,1.425791,25.214028,1.882909,0.732798,34.187184,47.009425
11682722,18:09:34.30,4743,9702,Main,-2.498265,501.418120,0.000000,2.914958,1408.005579,0.000000,106.518107,0.238377,1.449376,25.225560,1.891523,0.732875,34.187184,47.011601
11682724,18:09:34.30,4743,9702,Main,-2.498265,501.418120,0.000000,2.914958,1408.005579,0.000000,106.518107,0.238377,1.449376,25.225560,1.891523,0.732875,34.187184,47.011601
11682727,18:09:34.30,4743,9702,Main,-1.861460,502.612181,0.000000,2.066148,1407.237925,0.000000,106.933216,-0.069280,1.386483,25.237091,1.882662,0.731801,34.187184,47.011601
11682730,18:09:34.30,4743,9702,Main,-1.861460,502.612181,0.000000,2.066148,1407.237925,0.000000,106.933216,-0.069280,1.386483,25.237091,1.882662,0.731801,34.187184,47.011601
11682739,18:09:34.30,4743,9702,Main,-1.270141,502.704032,0.000000,1.783211,1406.786363,0.000000,107.209956,0.076857,1.378621,25.232393,1.886108,0.735175,34.189961,47.011601
11682766,18:09:34.30,4743,9702,Main,-0.997225,505.275857,0.000000,2.443397,1406.470270,0.000000,105.641765,-0.053897,1.158495,25.250758,1.889554,0.734102,34.189961,47.011601
11682793,18:09:34.30,4743,9702,Main,-1.224655,502.887734,0.000000,0.227060,1406.741207,0.000000,105.734011,-0.038514,0.977677,25.248623,1.884385,0.732031,34.189961,47.013777
11682821,18:09:34.30,4743,9702,Main,-0.769794,505.184006,0.000000,1.075870,1406.063865,0.000000,105.872381,-0.153886,0.781136,25.248196,1.886108,0.734945,34.187184,47.013777
11682826,18:09:34.30,4743,9702,Main,-1.042711,504.770677,0.000000,1.170182,1406.018709,0.000000,106.102997,-0.092354,0.859752,25.249904,1.888816,0.734408,34.187184,47.013777
11682827,18:09:34.30,4743,9702,Main,-1.042711,504.770677,0.000000,1.170182,1406.018709,0.000000,106.102997,-0.092354,0.859752,25.249904,1.888816,0.734408,34.187184,47.013777
11682831,18:09:34.30,4743,9702,Main,-1.179169,504.954379,0.000000,0.981558,1406.379958,0.000000,105.964628,-0.053897,0.812582,25.252893,1.888570,0.735328,34.187184,47.013777
11682856,18:09:34.30,4743,9702,Main,-0.769794,505.781036,0.000000,2.066148,1406.560583,0.000000,105.503395,-0.176960,1.213527,25.250331,1.891769,0.735482,34.448213,47.013777
11682859,18:09:34.30,4743,9702,Main,-0.769794,505.781036,0.000000,2.066148,1406.560583,0.000000,105.503395,-0.176960,1.213527,25.250331,1.891769,0.735482,34.448213,47.013777
11682862,18:09:34.30,4743,9702,Main,-0.678822,505.459558,0.000000,2.254772,1405.657460,0.000000,106.379737,-0.015440,1.260697,25.246060,1.889554,0.735635,34.448213,47.013777
11682863,18:09:34.30,4743,9702,Main,-0.678822,505.459558,0.000000,2.254772,1405.657460,0.000000,106.379737,-0.015440,1.260697,25.246060,1.889554,0.735635,34.448213,47.013777
11682864,18:09:34.30,4743,9702,Main,-0.678822,505.459558,0.000000,2.254772,1405.657460,0.000000,106.379737,-0.015440,1.260697,25.246060,1.889554,0.735635,34.448213,47.013777
11682867,18:09:34.30,4743,9702,Main,-0.678822,505.459558,0.000000,2.254772,1405.657460,0.000000,106.379737,-0.015440,1.260697,25.246060,1.889554,0.735635,34.448213,47.011601
11682868,18:09:34.30,4743,9702,Main,-1.042711,505.367707,0.000000,2.914958,1405.612304,0.000000,106.287491,0.030709,1.205665,25.254175,1.889554,0.736172,34.448213,47.011601
11682898,18:09:34.30,4743,9702,Main,-0.860766,503.071435,0.000000,3.056426,1406.831520,0.000000,105.411148,-0.069280,1.134910,25.246914,1.888323,0.733872,34.448213,47.011601
11682899,18:09:34.30,4743,9702,Main,-0.860766,503.071435,0.000000,3.056426,1406.831520,0.000000,105.411148,-0.069280,1.134910,25.246914,1.888323,0.733872,34.448213,47.011601
11682902,18:09:34.30,4743,9702,Main,-0.769794,502.749957,0.000000,2.820645,1406.876676,0.000000,106.056874,0.069166,0.985539,25.252893,1.883401,0.732185,34.448213,47.011601
11682906,18:09:34.30,4743,9702,Main,-2.043405,502.841808,0.000000,0.745777,1407.870111,0.000000,106.702600,-0.046206,0.961954,25.244352,1.882909,0.731341,34.448213,47.011601
11682908,18:09:34.30,4743,9702,Main,-2.043405,502.841808,0.000000,0.745777,1407.870111,0.000000,106.702600,-0.046206,0.961954,25.244352,1.882909,0.731341,34.448213,47.011601
11682934,18:09:35.30,4743,9702,Main,-2.680210,502.382554,0.000000,0.557153,1407.463706,0.000000,106.748723,0.123006,0.891199,25.240081,1.881186,0.731418,34.187184,47.011601
11682935,18:09:35.30,4743,9702,Main,-2.680210,502.382554,0.000000,0.557153,1407.463706,0.000000,106.748723,0.123006,0.891199,25.240081,1.881186,0.731418,34.187184,47.011601
11682939,18:09:35.30,4743,9702,Main,-3.726390,502.336628,0.000000,1.358806,1408.547453,0.000000,106.518107,0.030709,0.883337,25.233247,1.880201,0.730881,34.187184,47.009425
11682942,18:09:35.30,4743,9702,Main,-3.726390,502.336628,0.000000,1.358806,1408.547453,0.000000,106.518107,0.030709,0.883337,25.233247,1.880201,0.730881,34.187184,47.009425
11682946,18:09:35.30,4743,9702,Main,-3.771876,501.601821,0.000000,2.113304,1408.502297,0.000000,107.117709,-0.123120,0.938369,25.241362,1.882416,0.731265,34.187184,47.009425
11682969,18:09:35.30,4743,9702,Main,-3.726390,503.714392,0.000000,-0.904686,1408.502297,0.000000,107.763435,0.176846,0.883337,25.234529,1.887831,0.732261,34.192725,47.009425
11683008,18:09:35.30,4743,9702,Main,-4.818056,501.004791,0.000000,1.405962,1410.940729,0.000000,107.578942,0.007634,1.032709,25.217018,1.879463,0.730114,34.192725,47.268123
11683009,18:09:35.30,4743,9702,Main,-4.818056,501.004791,0.000000,1.405962,1410.940729,0.000000,107.578942,0.007634,1.032709,25.217018,1.879463,0.730114,34.192725,47.268123
11683017,18:09:35.30,4743,9702,Main,-4.954514,500.407760,0.000000,-0.197345,1410.760104,0.000000,107.717312,0.115314,1.024847,25.218726,1.877986,0.730575,34.192725,47.268123
11683065,18:09:35.30,4743,9702,Main,-4.408681,501.785523,0.000000,-1.376247,1410.895573,0.000000,108.316914,0.430663,1.237112,25.210612,1.881186,0.733258,34.450937,47.009425
11683066,18:09:35.30,4743,9702,Main,-4.181250,502.520330,0.000000,0.132748,1410.624636,0.000000,107.855682,0.215303,1.300005,25.210612,1.884631,0.733335,34.450937,47.009425
11683070,18:09:35.30,4743,9702,Main,-4.181250,502.520330,0.000000,0.132748,1410.624636,0.000000,107.855682,0.215303,1.300005,25.210612,1.884631,0.733335,34.450937,47.009425
11683070,18:09:35.30,4743,9702,Main,-4.181250,502.520330,0.000000,0.132748,1410.624636,0.000000,107.855682,0.215303,1.300005,25.210612,1.884631,0.733335,34.450937,47.009425
11683071,18:09:35.30,4743,9702,Main,-4.181250,502.520330,0.000000,0.132748,1410.624636,0.000000,107.855682,0.215303,1.300005,25.210612,1.884631,0.733335,34.450937,47.009425
11683072,18:09:35.30,4743,9702,Main,-4.363195,501.693672,0.000000,-0.951843,1409.721513,0.000000,107.901805,0.015326,1.449376,25.213174,1.883893,0.733028,34.450937,47.009425
11683073,18:09:35.30,4743,9702,Main,-4.363195,501.693672,0.000000,-0.951843,1409.721513,0.000000,107.901805,0.015326,1.449376,25.213174,1.883893,0.733028,34.450937,47.009425
11683074,18:09:35.30,4743,9702,Main,-4.363195,501.693672,0.000000,-0.951843,1409.721513,0.000000,107.901805,0.015326,1.449376,25.213174,1.883893,0.733028,34.450937,47.009425
11683080,18:09:35.30,4743,9702,Main,-3.862848,501.601821,0.000000,-0.574594,1409.766669,0.000000,107.809558,0.146080,1.465099,25.208476,1.884385,0.732261,34.450937,47.009425
11683124,18:09:35.30,4743,9702,Main,-1.815974,503.438839,0.000000,-0.244501,1406.921832,0.000000,106.979340,0.069166,1.260697,25.230685,1.888816,0.733718,34.450937,47.009425
11683149,18:09:35.30,4743,9702,Main,-0.724308,505.505484,0.000000,0.840089,1406.199334,0.000000,105.549518,0.123006,0.804721,25.244779,1.891523,0.735252,34.189961,47.009425
11683149,18:09:35.30,4743,9702,Main,-0.997225,505.413633,0.000000,1.405962,1406.379958,0.000000,105.687888,-0.100046,0.938369,25.255456,1.888323,0.734562,34.189961,47.009425
11683152,18:09:35.30,4743,9702,Main,-0.997225,505.413633,0.000000,1.405962,1406.379958,0.000000,105.687888,-0.100046,0.938369,25.255456,1.888323,0.734562,34.189961,47.009425
11683154,18:09:35.30,4743,9702,Main,-0.997225,505.413633,0.000000,1.405962,1406.379958,0.000000,105.687888,-0.100046,0.938369,25.255456,1.888323,0.734562,34.189961,47.009425
11683157,18:09:35.30,4743,9702,Main,-1.770488,504.908453,0.000000,1.641743,1407.057300,0.000000,106.195244,-0.200034,0.828306,25.248196,1.890293,0.733642,34.189961,47.009425
11683160,18:09:35.30,4743,9702,Main,-1.770488,504.908453,0.000000,1.641743,1407.057300,0.000000,106.195244,-0.200034,0.828306,25.248196,1.890293,0.733642,34.189961,47.009425
11683183,18:09:35.30,4743,9702,Main,-4.954514,500.821089,0.000000,-1.564872,1410.534323,0.000000,108.547531,0.053783,1.064155,25.223851,1.875771,0.729424,34.189961,47.009425
11683209,18:09:35.30,4743,9702,Main,-4.909028,500.775163,0.000000,-0.716062,1411.166509,0.000000,107.994051,0.169154,1.103464,25.214456,1.877986,0.730575,34.189961,46.750703
11683211,18:09:35.30,4743,9702,Main,-4.909028,500.775163,0.000000,-0.716062,1411.166509,0.000000,107.994051,0.169154,1.103464,25.214456,1.877986,0.730575,34.450937,46.750703
11683212,18:09:35.30,4743,9702,Main,-4.909028,500.775163,0.000000,-0.716062,1411.166509,0.000000,107.994051,0.169154,1.103464,25.214456,1.877986,0.730575,34.450937,46.750703
11683213,18:09:35.30,4743,9702,Main,-4.863542,501.096642,0.000000,-1.187623,1410.850416,0.000000,108.086298,0.084549,1.095602,25.220435,1.877494,0.730421,34.450937,46.750703
11683218,18:09:35.30,4743,9702,Main,-4.863542,501.096642,0.000000,-1.187623,1410.850416,0.000000,108.086298,0.084549,1.095602,25.220435,1.877494,0.730421,34.450937,46.750703
11683241,18:09:35.30,4743,9702,Main,-4.818056,500.912940,0.000000,-1.659184,1411.211666,0.000000,108.455284,0.207611,1.166357,25.210185,1.880201,0.730421,34.450937,46.750703
11683276,18:09:35.30,4743,9702,Main,-4.681597,501.647747,0.000000,0.085592,1410.714948,0.000000,108.363038,0.230686,1.300005,25.211466,1.880940,0.732645,34.450937,47.009425
11683280,18:09:35.30,4743,9702,Main,-4.363195,501.739598,0.000000,0.604309,1410.940729,0.000000,108.224668,0.215303,1.347175,25.216591,1.885124,0.732568,34.450937,47.009425
11683281,18:09:35.30,4743,9702,Main,-4.363195,501.739598,0.000000,0.604309,1410.940729,0.000000,108.224668,0.215303,1.347175,25.216591,1.885124,0.732568,34.450937,47.009425
11683283,18:09:35.30,4743,9702,Main,-4.363195,501.739598,0.000000,0.604309,1410.940729,0.000000,108.224668,0.215303,1.347175,25.216591,1.885124,0.732568,34.450937,47.009425
11683285,18:09:35.30,4743,9702,Main,-4.135764,500.958865,0.000000,0.274216,1410.173074,0.000000,107.763435,-0.015440,1.386483,25.212320,1.879463,0.731648,34.450937,47.009425
11683292,18:09:35.30,4743,9702,Main,-3.589931,500.591462,0.000000,2.018992,1409.902137,0.000000,107.532819,0.222994,1.433653,25.215737,1.879709,0.732261,34.189961,47.009425
11683340,18:09:35.30,4743,9702,Main,-0.906252,503.944019,0.000000,2.396241,1406.289646,0.000000,105.365025,-0.200034,1.276420,25.245633,1.890539,0.733872,34.192725,47.007246
11683342,18:09:35.30,4743,9702,Main,-0.769794,504.632900,0.000000,3.103582,1406.109021,0.000000,105.964628,0.007634,1.213527,25.252039,1.890046,0.733182,34.192725,47.007246
11683346,18:09:35.30,4743,9702,Main,-0.769794,504.632900,0.000000,3.103582,1406.109021,0.000000,105.964628,0.007634,1.213527,25.252039,1.890046,0.733182,34.192725,47.265951
11683349,18:09:35.30,4743,9702,Main,-0.769794,505.459558,0.000000,3.103582,1406.109021,0.000000,105.687888,0.115314,1.032709,25.249904,1.890539,0.734715,34.192725,47.265951
11683352,18:09:35.30,4743,9702,Main,-0.769794,505.459558,0.000000,3.103582,1406.109021,0.000000,105.687888,0.115314,1.032709,25.249904,1.890539,0.734715,34.192725,47.265951
11683374,18:09:35.30,4743,9702,Main,-2.225349,504.081795,0.000000,1.688899,1407.418549,0.000000,106.056874,-0.015440,1.024847,25.241362,1.886601,0.732261,34.453647,47.265951
11683404,18:09:35.30,4743,9702,Main,-0.769794,503.806243,0.000000,0.085592,1406.425114,0.000000,105.457272,-0.176960,0.844029,25.252039,1.882662,0.732568,34.450937,47.270294
11683406,18:09:35.30,4743,9702,Main,-0.906252,503.392914,0.000000,0.368528,1406.425114,0.000000,105.641765,-0.076971,0.851891,25.252039,1.882416,0.732798,34.450937,47.270294
11683409,18:09:35.30,4743,9702,Main,-0.906252,503.392914,0.000000,0.368528,1406.425114,0.000000,105.641765,-0.076971,0.851891,25.252039,1.882416,0.732798,34.450937,47.270294
11683413,18:09:35.30,4743,9702,Main,-1.725002,502.749957,0.000000,1.358806,1406.921832,0.000000,106.010751,0.046091,1.001262,25.252466,1.883893,0.731111,34.450937,47.270294
11683439,18:09:35.30,4743,9702,Main,-4.863542,501.555896,0.000000,-1.140467,1409.902137,0.000000,108.363038,0.138389,1.009124,25.222143,1.883401,0.731878,34.189961,47.011601
11683473,18:09:35.30,4743,9702,Main,-4.772570,501.601821,0.000000,-1.612028,1411.031041,0.000000,108.270791,0.230686,1.284281,25.208049,1.881432,0.731188,34.192725,47.011601
11683539,18:09:35.30,4743,9702,Main,-0.860766,503.117361,0.000000,1.783211,1405.883241,0.000000,105.549518,-0.123120,1.119187,25.252039,1.884139,0.732645,34.192725,46.750703
11683541,18:09:35.30,4743,9702,Main,-0.678822,503.071435,0.000000,2.113304,1406.696051,0.000000,106.425860,-0.207726,1.158495,25.254175,1.882909,0.733258,34.192725,46.750703
11683572,18:09:35.30,4743,9702,Main,-0.906252,503.760317,0.000000,2.160460,1406.154177,0.000000,105.549518,-0.200034,1.111325,25.252039,1.883647,0.732721,34.189961,47.009425
11683576,18:09:35.30,4743,9702,Main,-0.906252,503.760317,0.000000,2.160460,1406.154177,0.000000,105.549518,-0.200034,1.111325,25.252039,1.883647,0.732721,34.189961,47.009425
11683580,18:09:35.30,4743,9702,Main,-0.769794,503.163286,0.000000,1.877523,1406.018709,0.000000,105.549518,-0.092354,1.103464,25.255029,1.883155,0.732185,34.189961,47.009425
11683583,18:09:35.30,4743,9702,Main,-0.769794,503.163286,0.000000,1.877523,1406.018709,0.000000,105.549518,-0.092354,1.103464,25.255029,1.883155,0.732185,34.450937,47.009425
11683633,18:09:35.30,4743,9702,Main,-1.588544,504.954379,0.000000,2.962114,1409.044171,0.000000,106.241367,-0.023131,1.064155,25.239654,1.887831,0.733028,34.450937,47.007246
11683657,18:09:35.30,4743,9702,Main,-4.181250,503.301063,0.000000,3.103582,1409.631201,0.000000,107.117709,0.046091,0.891199,25.235383,1.882416,0.732338,34.450937,47.265951
11683659,18:09:35.30,4743,9702,Main,-4.181250,503.301063,0.000000,3.103582,1409.631201,0.000000,107.117709,0.046091,0.891199,25.235383,1.882416,0.732338,34.450937,47.265951
11683689,18:09:35.30,4743,9702,Main,-4.909028,501.142567,0.000000,-0.810374,1411.889008,0.000000,108.916517,0.130697,0.985539,25.222143,1.876755,0.730651,34.189961,47.268123
11683692,18:09:35.30,4743,9702,Main,-4.909028,501.142567,0.000000,-0.810374,1411.889008,0.000000,108.916517,0.130697,0.985539,25.222143,1.876755,0.730651,34.189961,47.268123
11683695,18:09:35.30,4743,9702,Main,-4.044792,501.188492,0.000000,0.792933,1410.398855,0.000000,106.656477,0.038400,0.906922,25.230258,1.883401,0.730191,34.189961,47.268123
11683700,18:09:35.30,4743,9702,Main,-4.226737,501.601821,0.000000,1.688899,1409.902137,0.000000,106.656477,-0.146194,0.969815,25.238372,1.881924,0.730728,34.189961,47.268123
11683723,18:09:35.30,4743,9702,Main,-1.952432,502.336628,0.000000,2.632021,1408.276516,0.000000,105.918504,0.046091,0.906922,25.234956,1.881432,0.731035,34.192725,47.009425
11683754,18:09:35.30,4743,9702,Main,-1.088197,504.724751,0.000000,1.877523,1406.605739,0.000000,105.687888,0.030709,1.079879,25.256737,1.886108,0.734945,34.453647,47.009425
11683789,18:09:35.30,4743,9702,Main,-0.815280,503.346988,0.000000,3.009270,1405.792928,0.000000,105.780135,-0.107737,1.205665,25.246914,1.888816,0.733488,34.453647,47.007246
11683790,18:09:35.30,4743,9702,Main,-0.815280,503.346988,0.000000,3.009270,1405.792928,0.000000,105.780135,-0.107737,1.205665,25.246914,1.888816,0.733488,34.453647,47.007246
11683796,18:09:35.30,4743,9702,Main,-0.678822,503.806243,0.000000,3.339363,1405.838084,0.000000,105.272779,-0.176960,1.189942,25.247768,1.888570,0.734102,34.453647,47.007246
11683797,18:09:35.30,4743,9702,Main,-0.678822,503.806243,0.000000,3.339363,1405.838084,0.000000,105.272779,-0.176960,1.189942,25.247768,1.888570,0.734102,34.453647,47.007246
11683799,18:09:35.30,4743,9702,Main,-0.678822,503.806243,0.000000,3.339363,1405.838084,0.000000,105.272779,-0.176960,1.189942,25.247768,1.888570,0.734102,34.453647,47.007246
11683824,18:09:35.30,4743,9702,Main,-0.724308,503.576615,0.000000,2.301928,1406.334802,0.000000,105.457272,-0.184651,1.268558,25.243925,1.888323,0.733718,34.453647,47.007246
11683851,18:09:35.30,4743,9702,Main,-0.587850,504.035870,0.000000,2.726333,1406.650895,0.000000,105.042162,0.084549,1.260697,25.248623,1.885862,0.733565,34.450937,47.009425
11683853,18:09:35.30,4743,9702,Main,-0.587850,504.035870,0.000000,2.726333,1406.650895,0.000000,105.042162,0.084549,1.260697,25.248623,1.885862,0.733565,34.450937,47.009425
11683853,18:09:35.30,4743,9702,Main,-1.406599,503.622541,0.000000,1.547431,1406.154177,0.000000,105.088286,-0.138503,1.315728,25.247341,1.881678,0.734638,34.450937,47.009425
11683858,18:09:35.30,4743,9702,Main,-1.406599,503.622541,0.000000,1.547431,1406.154177,0.000000,105.088286,-0.138503,1.315728,25.247341,1.881678,0.734638,34.450937,47.009425
11683861,18:09:35.30,4743,9702,Main,-1.452085,503.668466,0.000000,1.123026,1406.650895,0.000000,107.117709,-0.207726,1.339313,25.240935,1.883893,0.734332,34.450937,47.009425
11683863,18:09:35.30,4743,9702,Main,-1.452085,503.668466,0.000000,1.123026,1406.650895,0.000000,107.117709,-0.207726,1.339313,25.240935,1.883893,0.734332,34.450937,47.009425
11683888,18:09:35.30,4743,9702,Main,-2.270835,501.509970,0.000000,0.179904,1408.141048,0.000000,106.702600,-0.076971,1.410068,25.233674,1.882662,0.731878,34.189961,46.750703
11683892,18:09:35.30,4743,9702,Main,-3.044098,502.152927,0.000000,0.227060,1408.050735,0.000000,107.071586,0.123006,1.425791,25.231112,1.883647,0.733565,34.189961,46.750703
