Timestamp (ms),Wall Time,Test Master Time,Sequence Time,FPD-1,FPD-2,FPD-3,OPD-1,OPD-2,OPD-3,AP-1,PC-1,PC-2,VBAT
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.260375,1.088518,18.937198,0.041380,25.361592
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.260375,1.088518,18.937198,0.041380,25.361592
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.260375,1.088518,18.937198,0.041380,25.361592
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.260375,1.088518,18.937198,0.041380,25.361592
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.260375,1.088518,18.937198,0.041380,25.361592
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.408811,18.824073,0.041608,25.364981
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.408811,18.824073,0.041608,25.364981
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266764,1.225787,18.798228,0.042141,25.364981
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265699,1.729104,18.893134,0.041989,25.360745
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265699,1.729104,18.893134,0.041989,25.360745
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,1.500323,18.829157,0.042141,25.363710
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,1.500323,18.829157,0.042141,25.363710
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,1.500323,18.829157,0.042141,25.363710
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,1.500323,18.829157,0.042141,25.363710
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261440,1.912128,18.890592,0.040315,25.361592
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265319,2.232421,18.895676,0.041836,25.362863
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265319,2.232421,18.895676,0.041836,25.362863
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265319,2.232421,18.895676,0.041836,25.362863
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265319,2.232421,18.895676,0.041836,25.362863
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265775,1.683348,18.800346,0.042749,25.357779
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266308,1.546079,18.904997,0.043130,25.365829
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266308,1.546079,18.904997,0.043130,25.365829
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263722,1.271543,18.865594,0.041989,25.363287
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263722,1.271543,18.865594,0.041989,25.363287
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263722,1.271543,18.865594,0.041989,25.363287
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263722,1.271543,18.865594,0.041989,25.363287
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263722,1.271543,18.865594,0.041989,25.363287
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263722,1.271543,18.865594,0.041989,25.363287
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266764,1.317299,18.835512,0.042977,25.367947
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266764,1.317299,18.835512,0.042977,25.367947
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266764,1.317299,18.835512,0.042977,25.367947
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,1.225787,18.830852,0.041836,25.372184
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263493,1.683348,18.808396,0.042597,25.363710
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263493,1.683348,18.808396,0.042597,25.363710
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263493,1.683348,18.808396,0.042597,25.363710
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263493,1.683348,18.808396,0.042597,25.363710
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263493,1.683348,18.808396,0.042597,25.363710
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263493,1.683348,18.808396,0.042597,25.363710
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263493,1.683348,18.808396,0.042597,25.363710
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.259234,1.957884,18.849918,0.040163,25.356931
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.259234,1.957884,18.849918,0.040163,25.356931
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265471,1.637592,18.816446,0.043053,25.365405
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265471,1.637592,18.816446,0.043053,25.365405
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265471,1.637592,18.816446,0.043053,25.365405
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265471,1.637592,18.816446,0.043053,25.365405
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265471,1.637592,18.816446,0.043053,25.365405
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265471,1.637592,18.816446,0.043053,25.365405
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265471,1.637592,18.816446,0.043053,25.365405
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.683348,18.835512,0.039174,25.364134
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.683348,18.835512,0.039174,25.364134
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264939,0.905494,18.900760,0.040695,25.365405
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265928,1.546079,18.849070,0.039783,25.366676
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265928,1.546079,18.849070,0.039783,25.366676
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265928,1.546079,18.849070,0.039783,25.366676
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265928,1.546079,18.849070,0.039783,25.366676
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265928,1.546079,18.849070,0.039783,25.366676
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265928,1.546079,18.849070,0.039783,25.366676
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265928,1.546079,18.849070,0.039783,25.366676
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262581,1.546079,18.870679,0.039174,25.357355
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262581,1.546079,18.870679,0.039174,25.357355
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267373,1.729104,18.894405,0.041836,25.356931
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263950,1.637592,18.905845,0.039935,25.369642
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263950,1.637592,18.905845,0.039935,25.369642
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263950,1.637592,18.905845,0.039935,25.369642
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263950,1.637592,18.905845,0.039935,25.369642
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263950,1.637592,18.905845,0.039935,25.369642
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261135,0.905494,18.937621,0.041228,25.369218
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261135,0.905494,18.937621,0.041228,25.369218
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261135,0.905494,18.937621,0.041228,25.369218
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261135,0.905494,18.937621,0.041228,25.369218
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261135,0.905494,18.937621,0.041228,25.369218
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264254,0.905494,18.851613,0.042977,25.362439
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266080,0.997006,18.866442,0.040239,25.361592
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266080,0.997006,18.866442,0.040239,25.361592
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266080,0.997006,18.866442,0.040239,25.361592
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266080,0.997006,18.866442,0.040239,25.361592
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266080,0.997006,18.866442,0.040239,25.361592
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267829,1.363055,18.841444,0.041760,25.369642
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267829,1.363055,18.841444,0.041760,25.369642
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267829,1.363055,18.841444,0.041760,25.369642
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267829,1.363055,18.841444,0.041760,25.369642
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267829,1.363055,18.841444,0.041760,25.369642
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.268514,1.363055,18.784670,0.043434,25.363710
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264406,1.637592,18.872373,0.040315,25.362016
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266308,2.140909,18.860934,0.043358,25.362016
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266308,2.140909,18.860934,0.043358,25.362016
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266308,2.140909,18.860934,0.043358,25.362016
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266308,2.140909,18.860934,0.043358,25.362016
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266308,2.140909,18.860934,0.043358,25.362016
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266308,2.140909,18.860934,0.043358,25.362016
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266308,2.140909,18.860934,0.043358,25.362016
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266308,1.225787,18.778738,0.041912,25.363710
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266308,1.225787,18.778738,0.041912,25.363710
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.268210,1.683348,18.804159,0.042673,25.363287
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.268210,1.683348,18.804159,0.042673,25.363287
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263646,2.049397,18.871526,0.042065,25.368371
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265471,1.637592,18.857544,0.042445,25.364981
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.259994,1.134274,18.822802,0.043510,25.360745
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.259994,1.134274,18.822802,0.043510,25.360745
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.259994,1.134274,18.822802,0.043510,25.360745
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.259994,1.134274,18.822802,0.043510,25.360745
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.259994,1.134274,18.822802,0.043510,25.360745
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.259994,1.134274,18.822802,0.043510,25.360745
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267069,1.729104,18.794415,0.042521,25.361168
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263341,2.095153,18.854578,0.042065,25.364981
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,1.317299,18.794838,0.042673,25.371761
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,1.317299,18.794838,0.042673,25.371761
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,1.317299,18.794838,0.042673,25.371761
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,1.317299,18.794838,0.042673,25.371761
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,1.317299,18.794838,0.042673,25.371761
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266384,1.454567,18.787635,0.042293,25.362439
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266688,1.637592,18.799922,0.042901,25.364134
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266688,1.637592,18.799922,0.042901,25.364134
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266688,1.637592,18.799922,0.042901,25.364134
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266688,1.637592,18.799922,0.042901,25.364134
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266688,1.637592,18.799922,0.042901,25.364134
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266688,1.637592,18.799922,0.042901,25.364134
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262961,0.722469,18.818141,0.041989,25.366676
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262961,0.722469,18.818141,0.041989,25.366676
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261820,1.454567,18.888473,0.040695,25.362863
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261820,1.454567,18.888473,0.040695,25.362863
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264406,1.912128,18.826191,0.043053,25.370489
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264406,1.912128,18.826191,0.043053,25.370489
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263417,1.042762,18.829581,0.040924,25.360745
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263417,1.042762,18.829581,0.040924,25.360745
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263417,1.042762,18.829581,0.040924,25.360745
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263417,1.042762,18.829581,0.040924,25.360745
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266840,1.317299,18.806701,0.042141,25.362439
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266840,1.317299,18.806701,0.042141,25.362439
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267829,1.454567,18.828733,0.041228,25.364134
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264026,1.637592,18.838054,0.041152,25.367947
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264026,1.637592,18.838054,0.041152,25.367947
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264026,1.637592,18.838054,0.041152,25.367947
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264026,1.637592,18.838054,0.041152,25.367947
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266004,0.951250,18.827039,0.042445,25.367100
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266004,0.951250,18.827039,0.042445,25.367100
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266004,0.951250,18.827039,0.042445,25.367100
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266004,0.951250,18.827039,0.042445,25.367100
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262657,1.774860,18.799499,0.041989,25.370489
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,1.180030,18.789754,0.043966,25.363710
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,1.180030,18.789754,0.043966,25.363710
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,1.180030,18.789754,0.043966,25.363710
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,1.180030,18.789754,0.043966,25.363710
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,1.180030,18.789754,0.043966,25.363710
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266080,1.591835,18.801194,0.042217,25.365829
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266080,1.591835,18.801194,0.042217,25.365829
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266080,1.591835,18.801194,0.042217,25.365829
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263798,1.866372,18.861781,0.042141,25.363287
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265015,2.415446,18.824073,0.042749,25.367947
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265015,2.415446,18.824073,0.042749,25.367947
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265015,2.415446,18.824073,0.042749,25.367947
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265015,2.415446,18.824073,0.042749,25.367947
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264178,1.134274,18.844833,0.042977,25.363287
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264178,1.134274,18.844833,0.042977,25.363287
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264178,1.134274,18.844833,0.042977,25.363287
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262581,1.866372,18.757130,0.044347,25.363287
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262581,1.866372,18.757130,0.044347,25.363287
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262581,1.866372,18.757130,0.044347,25.363287
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262581,1.866372,18.757130,0.044347,25.363287
01:22:21.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264330,0.997006,18.840597,0.040467,25.360745
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264330,0.997006,18.840597,0.040467,25.360745
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264330,0.997006,18.840597,0.040467,25.360745
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264330,0.997006,18.840597,0.040467,25.360745
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266688,0.951250,18.778738,0.042901,25.364558
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265547,1.408811,18.830428,0.039554,25.365829
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265547,1.408811,18.830428,0.039554,25.365829
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263113,1.500323,18.859239,0.042901,25.363710
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261592,0.905494,18.855849,0.041304,25.366676
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261592,0.905494,18.855849,0.041304,25.366676
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261592,0.905494,18.855849,0.041304,25.366676
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261592,0.905494,18.855849,0.041304,25.366676
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261592,0.905494,18.855849,0.041304,25.366676
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261364,1.454567,18.855426,0.038566,25.357779
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263341,0.493689,18.816870,0.041836,25.363710
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,1.408811,18.846105,0.038718,25.371337
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,1.408811,18.846105,0.038718,25.371337
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,1.408811,18.846105,0.038718,25.371337
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,1.408811,18.846105,0.038718,25.371337
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,1.408811,18.846105,0.038718,25.371337
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266688,1.408811,18.811786,0.042673,25.363710
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265015,1.408811,18.854155,0.042141,25.367524
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265015,1.408811,18.854155,0.042141,25.367524
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265015,1.408811,18.854155,0.042141,25.367524
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265015,1.408811,18.854155,0.042141,25.367524
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265015,1.408811,18.854155,0.042141,25.367524
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267297,1.180030,18.792720,0.041912,25.364558
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267297,1.180030,18.792720,0.041912,25.364558
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267297,1.180030,18.792720,0.041912,25.364558
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267297,1.180030,18.792720,0.041912,25.364558
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267297,1.180030,18.792720,0.041912,25.364558
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.270796,1.729104,18.756706,0.041836,25.364558
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266840,2.003641,18.789330,0.042825,25.359474
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266840,2.003641,18.789330,0.042825,25.359474
01:22:22.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266840,2.003641,18.789330,0.042825,25.359474
