Timestamp (ms),Wall Time,Test Master Time,Sequence Time,FPD-1,FPD-2,FPD-3,OPD-1,OPD-2,OPD-3,AP-1,PC-1,PC-2,VBAT
1339641660000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263189,1.774860,18.841444,0.039707,25.351423
1339642040000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263189,1.774860,18.841444,0.039707,25.351423
1339642840000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263189,1.774860,18.841444,0.039707,25.351423
1339643040000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263341,1.591835,18.871950,0.038870,25.350152
1339669240000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264330,1.454567,18.872797,0.040163,25.353118
1339687240000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265623,0.447933,18.850341,0.038946,25.351847
1339687440000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265623,0.447933,18.850341,0.038946,25.351847
1339687640000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265623,0.447933,18.850341,0.038946,25.351847
1339688060000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265623,0.447933,18.850341,0.038946,25.351847
1339688440000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265623,0.447933,18.850341,0.038946,25.351847
1339688840000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265623,0.447933,18.850341,0.038946,25.351847
1339689040000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264330,2.369689,18.900760,0.039022,25.351847
1339689240000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264330,2.369689,18.900760,0.039022,25.351847
1339689840000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264330,2.369689,18.900760,0.039022,25.351847
1339704060000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.454567,18.781280,0.042217,25.358202
1339720640000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266916,0.951250,18.775772,0.043434,25.357779
1339720840000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266916,0.951250,18.775772,0.043434,25.357779
1339721240000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266916,0.951250,18.775772,0.043434,25.357779
1339721440000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266916,0.951250,18.775772,0.043434,25.357779
1339721840000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266916,0.951250,18.775772,0.043434,25.357779
1339722040000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266916,0.951250,18.775772,0.043434,25.357779
1339722840000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.225787,18.789330,0.042825,25.349305
1339723240000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.225787,18.789330,0.042825,25.349305
1339726040000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263265,2.095153,18.839749,0.043053,25.349305
1339726240000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263265,2.095153,18.839749,0.043053,25.349305
1339741640000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262809,0.859738,18.931266,0.042749,25.350576
1339742040000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262809,0.859738,18.931266,0.042749,25.350576
1339742240000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262809,0.859738,18.931266,0.042749,25.350576
1339742640000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262809,0.859738,18.931266,0.042749,25.350576
1339743040000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263798,0.997006,18.837207,0.042673,25.350576
1339743440000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263798,0.997006,18.837207,0.042673,25.350576
1339744240000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263798,0.997006,18.837207,0.042673,25.350576
1339748040000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265091,0.859738,18.739759,0.043053,25.353118
1339748240000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265091,0.859738,18.739759,0.043053,25.353118
1339748640000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265091,0.859738,18.739759,0.043053,25.353118
1339749240000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265091,0.859738,18.739759,0.043053,25.353118
1339749840000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265091,0.859738,18.739759,0.043053,25.353118
1339764440000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.268057,1.454567,18.861357,0.039478,25.347610
1339764860000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.268057,1.454567,18.861357,0.039478,25.347610
1339765840000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.268742,1.546079,18.870679,0.040239,25.351000
1339766240000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.268742,1.546079,18.870679,0.040239,25.351000
1339769840000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267221,2.095153,18.859663,0.041608,25.362016
1339770040000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267221,2.095153,18.859663,0.041608,25.362016
1339770240000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267221,2.095153,18.859663,0.041608,25.362016
1339770640000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267221,2.095153,18.859663,0.041608,25.362016
1339771040000,01:33:55.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264406,1.866372,18.831699,0.041989,25.354389
1339786040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266916,1.637592,18.802465,0.038718,25.356931
1339786440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266688,1.500323,18.848647,0.039478,25.345915
1339786840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266688,1.500323,18.848647,0.039478,25.345915
1339788640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266688,1.500323,18.848647,0.039478,25.345915
1339788860000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267297,1.271543,18.821531,0.037196,25.353542
1339789040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267297,1.271543,18.821531,0.037196,25.353542
1339789440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267297,1.271543,18.821531,0.037196,25.353542
1339789840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267297,1.271543,18.821531,0.037196,25.353542
1339815240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265928,1.134274,18.849070,0.038718,25.355660
1339831040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263037,1.591835,18.797380,0.041760,25.351847
1339831640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263037,1.591835,18.797380,0.041760,25.351847
1339832240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263037,1.591835,18.797380,0.041760,25.351847
1339832440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264787,2.095153,18.793143,0.040771,25.351847
1339833040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264787,2.095153,18.793143,0.040771,25.351847
1339833440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264787,2.095153,18.793143,0.040771,25.351847
1339834240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264787,2.095153,18.793143,0.040771,25.351847
1339834640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264787,2.095153,18.793143,0.040771,25.351847
1339835040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265699,1.774860,18.825344,0.038185,25.345915
1339835240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265699,1.774860,18.825344,0.038185,25.345915
1339851040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265243,1.500323,18.752469,0.042673,25.352271
1339851240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265243,1.500323,18.752469,0.042673,25.352271
1339852440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265243,1.500323,18.752469,0.042673,25.352271
1339852840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262961,1.774860,18.783399,0.042293,25.344221
1339856040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264863,1.729104,18.819836,0.038490,25.348881
1339856240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264863,1.729104,18.819836,0.038490,25.348881
1339856640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264863,1.729104,18.819836,0.038490,25.348881
1339856840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264863,1.729104,18.819836,0.038490,25.348881
1339857440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264863,1.729104,18.819836,0.038490,25.348881
1339871640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264863,1.957884,18.827462,0.041380,25.348458
1339875440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265699,0.630957,18.782975,0.043814,25.348458
1339875640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265699,0.630957,18.782975,0.043814,25.348458
1339876240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,2.095153,18.743996,0.041989,25.351847
1339876640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,2.095153,18.743996,0.041989,25.351847
1339877040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,2.095153,18.743996,0.041989,25.351847
1339892240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.268438,1.866372,18.875339,0.041228,25.351000
1339909040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264026,1.134274,18.854155,0.039935,25.357779
1339909240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.260527,0.539445,18.916013,0.039859,25.350576
1339909440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.260527,0.539445,18.916013,0.039859,25.350576
1339909840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.260527,0.539445,18.916013,0.039859,25.350576
1339910240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.260527,0.539445,18.916013,0.039859,25.350576
1339910640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.260527,0.539445,18.916013,0.039859,25.350576
1339911440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.260527,0.539445,18.916013,0.039859,25.350576
1339912240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263037,1.408811,18.855426,0.039859,25.351423
1339915240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264102,1.637592,18.893134,0.041380,25.351847
1339915440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264102,1.637592,18.893134,0.041380,25.351847
1339915640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264102,1.637592,18.893134,0.041380,25.351847
1339915840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264102,1.637592,18.893134,0.041380,25.351847
1339916240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264102,1.637592,18.893134,0.041380,25.351847
1339931240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264863,1.546079,18.816870,0.041760,25.359474
1339931440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264863,1.546079,18.816870,0.041760,25.359474
1339932240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263037,1.363055,18.846528,0.037805,25.352271
1339932440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263037,1.363055,18.846528,0.037805,25.352271
1339932860000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263037,1.363055,18.846528,0.037805,25.352271
1339933040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263037,1.363055,18.846528,0.037805,25.352271
1339933840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263037,1.363055,18.846528,0.037805,25.352271
1339934240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263037,1.363055,18.846528,0.037805,25.352271
1339934460000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263037,1.363055,18.846528,0.037805,25.352271
1339934640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263037,1.363055,18.846528,0.037805,25.352271
1339937440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263798,0.219152,18.871526,0.042445,25.348034
1339956640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263265,0.997006,18.869407,0.038566,25.350152
1339984640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267677,1.591835,18.847376,0.042825,25.346339
1339984840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267677,1.591835,18.847376,0.042825,25.346339
1339985040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267677,1.591835,18.847376,0.042825,25.346339
1339985640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267677,1.591835,18.847376,0.042825,25.346339
1339985840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267677,1.591835,18.847376,0.042825,25.346339
1339986040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267221,1.500323,18.800770,0.042445,25.351000
1339986440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267221,1.500323,18.800770,0.042445,25.351000
1339987040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267221,1.500323,18.800770,0.042445,25.351000
1339987440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267221,1.500323,18.800770,0.042445,25.351000
1339987640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267221,1.500323,18.800770,0.042445,25.351000
1339988640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265471,0.997006,18.827462,0.042369,25.351423
1339989440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265471,0.997006,18.827462,0.042369,25.351423
1340005640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262961,1.820616,18.933384,0.041912,25.355237
1340020840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264787,1.591835,18.840173,0.038185,25.350152
1340021040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264787,1.591835,18.840173,0.038185,25.350152
1340021240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264787,1.591835,18.840173,0.038185,25.350152
1340021840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267753,1.774860,18.863899,0.038337,25.357779
1340022240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267753,1.774860,18.863899,0.038337,25.357779
1340022440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267753,1.774860,18.863899,0.038337,25.357779
1340023240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267753,1.774860,18.863899,0.038337,25.357779
1340023840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267753,1.774860,18.863899,0.038337,25.357779
1340027240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.820616,18.855849,0.041076,25.353542
1340027440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.820616,18.855849,0.041076,25.353542
1340027640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.820616,18.855849,0.041076,25.353542
1340028240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.820616,18.855849,0.041076,25.353542
1340028640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.820616,18.855849,0.041076,25.353542
1340041840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266460,0.813982,18.837631,0.039707,25.350576
1340042040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266460,0.813982,18.837631,0.039707,25.350576
1340042840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264939,0.951250,18.857968,0.040163,25.348034
1340043640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264939,0.951250,18.857968,0.040163,25.348034
1340047240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265091,2.049397,18.872797,0.038946,25.353966
1340047840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,1.408811,18.862205,0.040391,25.353966
1340048040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,1.408811,18.862205,0.040391,25.353966
1340048440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,1.408811,18.862205,0.040391,25.353966
1340049040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,1.408811,18.862205,0.040391,25.353966
1340063640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,2.186665,18.802465,0.041228,25.353542
1340064060000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,2.186665,18.802465,0.041228,25.353542
1340064640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,2.186665,18.802465,0.041228,25.353542
1340065440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265471,0.905494,18.860510,0.040695,25.351000
1340068840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264634,1.912128,18.888473,0.039098,25.345492
1340069240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264634,1.912128,18.888473,0.039098,25.345492
1340069840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264634,1.912128,18.888473,0.039098,25.345492
1340070040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264634,1.912128,18.888473,0.039098,25.345492
1340070240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264634,1.912128,18.888473,0.039098,25.345492
1340070460000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263950,0.859738,18.915590,0.039174,25.345492
1340084240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261287,1.683348,18.835936,0.042445,25.348881
1340084640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261287,1.683348,18.835936,0.042445,25.348881
1340085240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261287,1.683348,18.835936,0.042445,25.348881
1340086040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264254,0.859738,18.782551,0.042825,25.352271
1340088840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,2.278177,18.816870,0.043434,25.350152
1340089240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,2.278177,18.816870,0.043434,25.350152
1340089440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,2.278177,18.816870,0.043434,25.350152
1340089840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,2.278177,18.816870,0.043434,25.350152
1340090240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,2.278177,18.816870,0.043434,25.350152
1340105840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265015,1.271543,18.853731,0.041760,25.349729
1340106040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265015,1.271543,18.853731,0.041760,25.349729
1340106240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263569,1.042762,18.857544,0.041836,25.348034
1340107640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263569,1.042762,18.857544,0.041836,25.348034
1340108040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263569,1.042762,18.857544,0.041836,25.348034
1340108240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263569,1.042762,18.857544,0.041836,25.348034
1340108440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263569,1.042762,18.857544,0.041836,25.348034
1340109240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263569,1.454567,18.865171,0.041989,25.352695
1340110240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263569,1.454567,18.865171,0.041989,25.352695
1340126240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264330,2.323933,18.912200,0.041912,25.356084
1340126460000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264330,2.323933,18.912200,0.041912,25.356084
1340127240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,0.722469,18.855426,0.042141,25.357355
1340127640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,0.722469,18.855426,0.042141,25.357355
1340128240000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,0.722469,18.855426,0.042141,25.357355
1340128440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,0.722469,18.855426,0.042141,25.357355
1340128840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,0.722469,18.855426,0.042141,25.357355
1340129840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265091,0.356420,18.817294,0.042445,25.351847
1340130440000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265091,0.356420,18.817294,0.042445,25.351847
1340151640000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265928,1.866372,18.886779,0.040924,25.351847
1340167840000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265471,0.356420,18.852036,0.041456,25.355660
1340168040000,01:33:56.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265471,0.356420,18.852036,0.041456,25.355660
