Timestamp (ms),Wall Time,Test Master Time,Sequence Time,FPD-1,FPD-2,FPD-3,OPD-1,OPD-2,OPD-3,AP-1,PC-1,PC-2,VBAT
57212222,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262961,2.095153,18.863052,0.039402,25.356508
57212232,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262961,2.095153,18.863052,0.039402,25.356508
57212252,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262961,2.095153,18.863052,0.039402,25.356508
57212302,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265319,1.500323,18.891439,0.041456,25.359050
57212352,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265319,1.500323,18.891439,0.041456,25.359050
57212502,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266080,1.317299,18.773230,0.042749,25.360321
57212512,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266080,1.317299,18.773230,0.042749,25.360321
57212522,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266080,1.317299,18.773230,0.042749,25.360321
57212542,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266080,1.317299,18.773230,0.042749,25.360321
57212552,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264634,1.591835,18.821531,0.040619,25.362439
57213302,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264330,2.003641,18.853307,0.038642,25.359050
57213322,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266384,1.042762,18.889321,0.041456,25.364134
57213332,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266384,1.042762,18.889321,0.041456,25.364134
57213372,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266384,1.042762,18.889321,0.041456,25.364134
57213402,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266384,1.042762,18.889321,0.041456,25.364134
57213552,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263265,0.997006,18.818141,0.042141,25.348458
57213562,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263265,0.997006,18.818141,0.042141,25.348458
57213582,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267297,1.042762,18.793143,0.041228,25.360321
57213602,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267297,1.042762,18.793143,0.041228,25.360321
57213622,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267297,1.042762,18.793143,0.041228,25.360321
57214652,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266460,0.997006,18.780009,0.041989,25.359474
57215752,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262733,0.997006,18.833818,0.039935,25.364134
57215762,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262733,0.997006,18.833818,0.039935,25.364134
57215772,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262733,0.997006,18.833818,0.039935,25.364134
57215803,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262733,0.997006,18.833818,0.039935,25.364134
57215822,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262733,0.997006,18.833818,0.039935,25.364134
57215832,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262733,0.997006,18.833818,0.039935,25.364134
57215852,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262733,0.997006,18.833818,0.039935,25.364134
57215872,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264863,1.546079,18.904997,0.041532,25.362863
57215902,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264863,1.546079,18.904997,0.041532,25.362863
57215922,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264863,1.546079,18.904997,0.041532,25.362863
57215992,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264863,1.546079,18.904997,0.041532,25.362863
57216643,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266232,1.500323,18.807549,0.042597,25.362016
57216662,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266232,1.500323,18.807549,0.042597,25.362016
57216672,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266232,1.500323,18.807549,0.042597,25.362016
57216712,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266232,1.500323,18.807549,0.042597,25.362016
57216742,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266232,1.500323,18.807549,0.042597,25.362016
57216892,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265319,1.820616,18.839749,0.039022,25.358202
57216902,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265851,0.630957,18.896524,0.041532,25.360745
57216912,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265851,0.630957,18.896524,0.041532,25.360745
57216942,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265851,0.630957,18.896524,0.041532,25.360745
57216962,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265851,0.630957,18.896524,0.041532,25.360745
57217682,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265851,1.454567,18.805430,0.043358,25.360321
57217692,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265851,1.454567,18.805430,0.043358,25.360321
57217702,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265851,1.454567,18.805430,0.043358,25.360321
57217732,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265851,1.454567,18.805430,0.043358,25.360321
57217772,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265851,1.454567,18.805430,0.043358,25.360321
57217912,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265015,0.768225,18.830004,0.039402,25.360745
57217932,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264863,2.003641,18.866865,0.040924,25.361592
57217953,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264863,2.003641,18.866865,0.040924,25.361592
57217972,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264863,2.003641,18.866865,0.040924,25.361592
57217982,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264863,2.003641,18.866865,0.040924,25.361592
57218732,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265851,0.859738,18.800770,0.039250,25.363287
57219843,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265395,1.912128,18.846105,0.038109,25.359050
57219852,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265395,1.912128,18.846105,0.038109,25.359050
57219872,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265395,1.912128,18.846105,0.038109,25.359050
57219882,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265395,1.912128,18.846105,0.038109,25.359050
57219902,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265395,1.912128,18.846105,0.038109,25.359050
57219922,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265395,1.912128,18.846105,0.038109,25.359050
57219942,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265395,1.912128,18.846105,0.038109,25.359050
57219962,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265395,1.912128,18.846105,0.038109,25.359050
57219972,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264482,1.957884,18.927453,0.041836,25.355237
57219992,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264482,1.957884,18.927453,0.041836,25.355237
57220003,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264482,1.957884,18.927453,0.041836,25.355237
57220042,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264482,1.957884,18.927453,0.041836,25.355237
57220772,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266308,1.317299,18.818988,0.040011,25.360745
57220782,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266308,1.317299,18.818988,0.040011,25.360745
57220822,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266308,1.317299,18.818988,0.040011,25.360745
57220872,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264863,1.729104,18.868984,0.039022,25.358626
57221022,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265851,2.278177,18.876186,0.040695,25.353118
57221032,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265851,2.278177,18.876186,0.040695,25.353118
57221052,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265851,2.278177,18.876186,0.040695,25.353118
57221062,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265851,2.278177,18.876186,0.040695,25.353118
57221082,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265851,2.278177,18.876186,0.040695,25.353118
57221812,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,1.591835,18.817717,0.039859,25.357779
57221832,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,1.591835,18.817717,0.039859,25.357779
57221862,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266156,1.591835,18.817717,0.039859,25.357779
57221912,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266992,0.905494,18.876186,0.039250,25.358626
57221932,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266992,0.905494,18.876186,0.039250,25.358626
57221962,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266992,0.905494,18.876186,0.039250,25.358626
57221982,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266992,0.905494,18.876186,0.039250,25.358626
57222022,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265319,2.049397,18.865171,0.042065,25.362863
57222842,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263722,1.500323,18.855849,0.040087,25.366253
57222852,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263722,1.500323,18.855849,0.040087,25.366253
57222902,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263722,1.500323,18.855849,0.040087,25.366253
57222952,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263417,2.003641,18.912200,0.041380,25.362016
57222962,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263417,2.003641,18.912200,0.041380,25.362016
57222982,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263417,2.003641,18.912200,0.041380,25.362016
57222992,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263417,2.003641,18.912200,0.041380,25.362016
57223002,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263417,2.003641,18.912200,0.041380,25.362016
57223142,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264330,0.997006,18.868136,0.041912,25.362863
57223942,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266612,1.637592,18.880000,0.040467,25.360745
57223952,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266612,1.637592,18.880000,0.040467,25.360745
57223972,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266612,1.637592,18.880000,0.040467,25.360745
57223982,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266612,1.637592,18.880000,0.040467,25.360745
57224002,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266612,1.637592,18.880000,0.040467,25.360745
57224022,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266612,1.637592,18.880000,0.040467,25.360745
57224032,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266612,1.637592,18.880000,0.040467,25.360745
57224062,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266612,1.637592,18.880000,0.040467,25.360745
57224092,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266004,1.500323,18.876610,0.041076,25.357355
57224232,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267829,0.951250,18.783399,0.040924,25.361592
57224952,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262200,0.951250,18.802888,0.041684,25.359897
57224972,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262048,1.042762,18.835089,0.040543,25.358626
57224982,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262048,1.042762,18.835089,0.040543,25.358626
57225002,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262048,1.042762,18.835089,0.040543,25.358626
57225012,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262048,1.042762,18.835089,0.040543,25.358626
57225032,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262048,1.042762,18.835089,0.040543,25.358626
57225042,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262048,1.042762,18.835089,0.040543,25.358626
57225072,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262048,1.042762,18.835089,0.040543,25.358626
57225763,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265395,2.873007,18.871102,0.041836,25.351423
57225772,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265395,2.873007,18.871102,0.041836,25.351423
57225792,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265395,2.873007,18.871102,0.041836,25.351423
57225832,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265395,2.873007,18.871102,0.041836,25.351423
57226022,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265623,1.591835,18.844410,0.042065,25.367100
57226032,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265623,1.591835,18.844410,0.042065,25.367100
57226042,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265623,1.591835,18.844410,0.042065,25.367100
57226062,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265623,1.591835,18.844410,0.042065,25.367100
57226092,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265623,1.591835,18.844410,0.042065,25.367100
57226792,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263417,0.539445,18.938892,0.040619,25.360321
57226812,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263417,0.539445,18.938892,0.040619,25.360321
57226842,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263417,0.539445,18.938892,0.040619,25.360321
57226892,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262733,1.683348,18.864323,0.042749,25.357355
57227052,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264254,1.225787,18.824073,0.043206,25.360745
57227062,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264254,1.225787,18.824073,0.043206,25.360745
57227072,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264254,1.225787,18.824073,0.043206,25.360745
57227082,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264254,1.225787,18.824073,0.043206,25.360745
57227092,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264254,1.225787,18.824073,0.043206,25.360745
57227892,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262505,1.637592,18.920250,0.038794,25.355237
57229092,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262885,1.317299,18.801194,0.042749,25.356931
57229102,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262885,1.317299,18.801194,0.042749,25.356931
57229112,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262885,1.317299,18.801194,0.042749,25.356931
57229122,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262885,1.317299,18.801194,0.042749,25.356931
57229152,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262885,1.317299,18.801194,0.042749,25.356931
57229162,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262885,1.317299,18.801194,0.042749,25.356931
57229172,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262885,1.317299,18.801194,0.042749,25.356931
57229192,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264482,0.951250,18.796957,0.042217,25.358626
57229202,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264482,0.951250,18.796957,0.042217,25.358626
57229222,01:25:47.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264482,0.951250,18.796957,0.042217,25.358626
57229992,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263722,0.402176,18.927453,0.040848,25.357355
57230012,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263722,0.402176,18.927453,0.040848,25.357355
57230062,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263722,0.402176,18.927453,0.040848,25.357355
57230102,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265699,0.127640,18.847376,0.040924,25.357779
57230232,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266004,1.957884,18.809667,0.042217,25.361592
57230252,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266004,1.957884,18.809667,0.042217,25.361592
57230292,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266004,1.957884,18.809667,0.042217,25.361592
57230302,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266004,1.957884,18.809667,0.042217,25.361592
57230322,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266004,1.957884,18.809667,0.042217,25.361592
57231032,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266232,1.546079,18.839749,0.040771,25.354389
57231052,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266232,1.546079,18.839749,0.040771,25.354389
57231062,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266232,1.546079,18.839749,0.040771,25.354389
57231072,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266232,1.546079,18.839749,0.040771,25.354389
57231102,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266232,1.546079,18.839749,0.040771,25.354389
57231812,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,1.408811,18.867713,0.042369,25.361168
57231832,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,1.408811,18.867713,0.042369,25.361168
57231842,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,1.408811,18.867713,0.042369,25.361168
57231862,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264558,1.408811,18.867713,0.042369,25.361168
57231883,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262428,1.774860,18.770264,0.042521,25.353542
57231892,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262428,1.774860,18.770264,0.042521,25.353542
57231942,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262428,1.774860,18.770264,0.042521,25.353542
57231963,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262428,1.774860,18.770264,0.042521,25.353542
57232102,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263341,1.454567,18.822802,0.043130,25.356084
57232832,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.363055,18.929148,0.042293,25.356508
57232842,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.363055,18.929148,0.042293,25.356508
57232862,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.363055,18.929148,0.042293,25.356508
57232872,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.363055,18.929148,0.042293,25.356508
57232892,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.363055,18.929148,0.042293,25.356508
57232912,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266080,0.539445,18.841868,0.042293,25.360745
57232962,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266080,0.539445,18.841868,0.042293,25.360745
57233052,01:25:48.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263417,1.408811,18.846952,0.043282,25.356508
